brand,review_text,star_rating,sentiment,date
Next,Quality of goods are good and delivered on time.  Kept informed via emails and texts regarding delivery schedule.  Packaged well and easy to send goods back if not required. Happy customer with NEXT delivery service.  When buying items in store the staff are always very helpful and assist where necessary.,5,Positive,2026-03-21
HM,"My son ordered a top on 9th March for Mother's Day, Still hasn't arrived, Despite saying it is with the courier???? He called Customer Service and was told to wait 2 more days then call them back? Is this is joke? Absolutely disgusting",1,Negative,2026-03-22
HM,"Superb customer service, prompt efficient and very helpful. Highly recommend",5,Positive,2026-03-20
HM,"Very bad online  shopping experience 
They have delivered the products with missing items and when I have filed a complaint they have dissolved the matter by saying that they have delivered all the items and its not the fault of them or their warehouse
They even declined my refund
Never to shop again",1,Negative,2026-03-20
HM,"I recently shopped a few times in Kings Lynn h and m and have experienced the most friendly, approachable and efficient service. So much so I felt compelled to leave this review. Sad to say this type of service I find rarely so even more delightful. I hope you can pass this on to the staff. Many thanks,
Clare Motte",5,Positive,2026-03-18
HM,I guess you pay by the power of your mind in H&M Lincoln. I went to buy some track pants. I walked around for ages. No tills. Saw some computers that said out of order on the screens. I’m guessing this company expects me to serve myself and remove the electronic tag myself also. I will not even walk near an H&M shop now. What a disgrace.,1,Negative,2026-03-16
HM,"I bought things a few times fron these guys before finally deciding their quality is rubbish 100%.
2 years ago i bought some sweatshirts for my then 3 month old daughter.. these sweatshirts were super thin, no brushed inside and scratchy feeling and left me wondering what the point is in wearing something so thin that it wont warm you in any way.. but then i thought ""maybe because babies overheat so they make thin sweatshirts for them"".

Another few months later i bought a baby jacket from them to protect from rain and wind... this jacket was literally so thin when i blowed through it you could feel it from the other side.. when i took my baby out in it and it started to rain she got drenched.. there was literally no point in her wearing that jacket (yes it was titled as a jacket and it didnt look thin in the pictures).
I then stopped buying from h&m for some time until a few weeks ago when my son who is 4 needed new joggers. I dont know why but stupidly i decided to buy a multipack from h&m (i usually buy from elsewhere, a supermarket that also does clothes and they are really nice, comfy and warm).. when they arrived, oh my god... it was as though it came straight off ebay from china.. quality was terrible, they were super thin and cheap feeling and at the end of the day it already had a hole through the knee.. i dont know how the heck these guys are still open while all the other budinesses are closing because all their clothes are rubbish. Looks like they spend all their money on the models and their photo shoots for the website rather than their actual products. Avoid these guys and save your money.",1,Negative,2026-03-15
HM,"Unbelievable!
They didnt share the day of delivery ahead, I only received an Inpost message that I have 24 hours to pick my parcel. I couldnt so they returned. On top of that I will be charged with £3 for this. outrageous.",1,Negative,2026-03-14
HM,I ordered jeans and it fits me perfectly via Zalora. This definitely  my go to store for jeans.,5,Positive,2026-03-14
HM,"I had a very frustrating experience with H&M regarding a return. I knew I had missed the return deadline by a couple of days because I had been sick and there was also a snowstorm, but I went to the store hoping they might be willing to make an exception or at least offer store credit. When I tried to explain the situation, the manager refused the return and didn’t even take the time to listen to what I was saying. I then spent several days emailing customer service hoping they could help, only to be told that nothing could be done and that the decision was entirely up to the store manager. It was extremely disappointing to spend so much time trying to resolve the issue only to feel completely dismissed as a customer.",1,Negative,2026-03-13
HM,"Terrible hidden returns policy. Now costs you money to return an item, terrible.",1,Negative,2026-03-13
HM,Ordered a jacket online was send the wrong size didn’t notice until one month later called H&M customer service was lectured about why it took a month to realize I got the wrong size I mean excuse me you send me the wrong size went to the post office to return the jacket was charged bag fee since I don’t have the original package H&M refuse to reimburse me the bag fee $3.19,1,Negative,2026-03-11
HM,"H&M , my order was delivered to the wrong address. Evri, photo clearly shows its not my front door or my arm, hand ( male, covered in thick black hair and what look like track marks) taking the parcel, I'm female, no hair on arms and nice clear skin ! 
So, H and M are just insisting that my order was delivered and this must be true because EVRI say so, complete with a picture , and EVRI say their person doing the delivery was in the area at the time , so that's all settled then !! Mean while , I paid £101.60 for goods never received, and I think H & M expect folk to just meekly say OK then and walk away. So, I tried Revolver, but H & M have got that covered, when you submit documents of proof and any other communication, H & M email you saying they cannot respond to this due to security reasons ! How considerate of them or maybe its more like calculated ? So, my bank is being very understanding, almost as though this is not new to them ! H and M have untill 15th March to give me back my money and then the bank will refund me and armed with the photo graphic evidence of my front door and pale, hair free, track mark free arm and hand, I think H and M might have an uphill struggle trying to prove that I took delivery of a parcel from Evri on 9th March at 18.34. So the moral of this tale, avoid H and M like the plague. Avoid placing online orders with companies that use Evri for deliveries. If possible, use a credit card for all purchases over £100.00 ( must exclude delivery charge) as you can get the money back under a section 75. When did companies arrive at a place where  they feel that they can get away with treating folk this way ?   Sympathies to all those going through this unnecessary nonsense.",1,Negative,2026-03-11
